REG_ID	REG_ID_GROUP	STATION_NAME	SYNONYM_NAMES	ICES_STATION_NAME	LAT_DM	LONG_DM	LATITUDE_WGS84_SWEREF99_DD	LONGITUDE_WGS84_SWEREF99_DD	LATITUDE_SWEREF99TM	LONGITUDE_SWEREF99TM	OUT_OF_BOUNDS_RADIUS	WADEP	EU_CD	MEDIA	COMNT	OLD_SHARK_ID
00135906	00264223	OH8			5729.00	0825.00	57.4833	8.4167	6390328	105643	1200			Vatten	VAL-2018-05-14	SKSX62
00135907	00264224	OH10			5719.00	0830.00	57.3167	8.5	6371343	108850	1200	31		Biota;Vatten	VAL-2018-05-14	SKSX64
00135908	00264225	OH11			5714.00	0833.00	57.2333	8.55	6361804	110973	1200	25		Biota;Vatten	VAL-2018-05-14	SKSX65
00135909	00264226	HS3			5731.00	0939.00	57.5167	9.65	6387530	179713	1200	24		Biota;Vatten	VAL-2018-05-14	SKSX67
00135910	00264227	OH12			5711.50	0835.00	57.1917	8.5833	6356987	112543	1200	33		Vatten	VAL-2018-05-14	SKSX99
00135911	00264228	ÖVF 3:3 LUNDÅKRA	ÖVF 3:3		5548.15	1249.50	55.8025	12.825	6186239	363671	1200	20		Biota;Vatten	VAL-2018-05-14	SOCX33
00135912	00264229	ÖRESUND-10			5554.00	1238.20	55.9	12.6367	6197474	352239	1200	19		Vatten	VAL-2018-05-14	SOCX38
00135913	00264230	W LANDSKRONA			5552.00	1245.00	55.8667	12.75	6193529	359203	2000	50		Biota;Vatten	VAL-2018-05-14	SOCX39
00135914	00264231	ÖRESUND-8			5547.10	1242.80	55.785	12.7133	6184518	356609	1200	17		Vatten	VAL-2018-05-14	SOCX40
00135915	00264232	ÖRESUND-7		ÖRES-7	5546.20	1247.80	55.77	12.7967	6182679	361780	1200	20		Vatten	VAL-2018-05-14	SOCX41
00135916	00264233	ÖRESUND-6			5545.30	1252.70	55.755	12.8783	6180851	366852	1200	23		Vatten	VAL-2018-05-14	SOCX42
00135917	00264234	ÖRESUND-5			5543.90	1255.00	55.7317	12.9167	6178181	369179	1200	17		Vatten	VAL-2018-05-14	SOCX43
00135918	00264235	ÖRESUND-4		ÖRES-4	5538.80	1257.30	55.6467	12.955	6168652	371307	1200	16		Vatten	VAL-2018-05-14	SOCX44
00135919	00264236	OSKARSGRUNDET NE			5535.90	1251.50	55.5983	12.8583	6163458	365058	1200	8		Vatten	VAL-2018-05-14	SOCX49
00135920	00264237	ÖRESUND-12X		ÖRES-12X	5607.60	1231.00	56.1267	12.5167	6222955	345645	1200	26		Vatten	VAL-2018-05-14	SONX33
00135921	00264238	ÖRESUND-13			5606.20	1230.10	56.1033	12.5017	6220393	344619	1200	26		Vatten	VAL-2018-05-14	SONX34
00135922	00264239	ÖRESUND-12			5606.10	1235.10	56.1017	12.585	6220023	349794	1200	46		Vatten	VAL-2018-05-14	SONX35
00135923	00264240	ÖRESUND-11			5602.30	1239.20	56.0383	12.6533	6212830	353804	1200	37		Vatten	VAL-2018-05-14	SONX36
00135924	00264241	S HELSINGBORG			5559.50	1241.50	55.9917	12.6917	6207557	356018	1200	28		Vatten	VAL-2018-05-14	SONX37
00135925	00264242	ÖRESUND-3			5535.50	1250.50	55.5917	12.8417	6162749	363985	1200	8		Vatten	VAL-2018-05-14	SOSX45
00135926	00264243	ÖRESUND-2		ÖRES-2	5533.25	1245.50	55.5542	12.7583	6158743	358600	1200	11		Vatten	VAL-2018-05-14	SOSX46
00135927	00264244	ÖRESUND-1			5535.30	1242.10	55.5883	12.7017	6162661	355152	1200	8		Vatten	VAL-2018-05-14	SOSX47
00135928	00264245	B01	BO1		6425.00	2151.00	64.4167	21.85	7161244	829556	1200	83		Biota	VAL-2018-05-14	GBBX01
00135929	00264246	KLÖVNINGARNA-1			5858.30	1106.10	58.9717	11.1017	6543433	275929	1200	35		Vatten	VAL-2018-05-14	FIBK15
00135930	00264247	B 35			6541.38	2321.63	65.6897	23.3605	7310857	883157	1200			Biota	VAL-2018-05-14	
00135931	00264248	KA3			6540.80	2321.60	65.68	23.36	7309784	883277	1200			Biota	VAL-2018-05-14	
00135932	00264249	KA1			6546.20	2318.00	65.77	23.3	7319380	879214	1200			Biota	VAL-2018-05-14	
00135933	00264250	KA4			6537.20	2322.20	65.62	23.37	7303205	884623	1200			Biota	VAL-2018-05-14	
00135934	00264251	HS2			5716.80	0913.20	57.28	9.22	6363353	151765	1200	15		Biota;Vatten	VAL-2018-05-14	SKSX66
00135935	00264252	RA5			6533.60	2254.00	65.56	22.9	7293760	863959	1200			Biota	VAL-2018-05-14	
00135936	00264253	OH7			5731.80	0822.20	57.53	8.37	6395781	103361	1200	135		Biota;Vatten	VAL-2018-05-14	SKSX61
00135937	00264254	INNANFÖR MÅSESKÄR			5806.00	1121.00	58.1	11.35	6445663	284917	1200			Biota;Vatten	VAL-2018-05-14	
00135938	00264255	W SKAGEN			5745.00	1023.40	57.75	10.39	6410217	225738	1200			Biota;Vatten	VAL-2018-05-14	
00135939	00264256	BY9 W	BCS III-10NE		5555.20	1853.40	55.92	18.89	6204014	743042	1200			Biota;Vatten	VAL-2018-05-14	
00135940	00264257	BY2 NW		BY2 NW	5501.80	1400.60	55.03	14.01	6098578	436719	1200			Biota;Vatten	VAL-2018-05-14	
00135941	00264258	15NE SVANEKE			5519.80	1524.60	55.33	15.41	6131591	526011	1200			Biota;Vatten	VAL-2018-05-14	
00135942	00264259	OH9			5724.00	0828.00	57.4	8.4667	6380787	107740	1200	52		Biota;Vatten	VAL-2018-05-14	SKSX63
00135943	00264260	BY15 W	BY15W	BY15 W	5719.20	1954.60	57.32	19.91	6363677	795556	1200			Biota;Vatten	VAL-2018-05-14	
00135944	00264261	MÅSESKÄR			5804.20	1113.20	58.07	11.22	6442748	277075	1200			Biota;Vatten	VAL-2018-05-14	
00135945	00264262	KG1			6257.33	1746.55	62.9555	17.7758	6983669	640783	1200			Biota	VAL-2018-05-14	
00135946	00264263	KG3			6257.26	1746.71	62.9543	17.7785	6983542	640926	1200			Biota	VAL-2018-05-14	
00135947	00264264	KG2			6257.44	1746.44	62.9573	17.774	6983866	640683	1200			Biota	VAL-2018-05-14	
00135948	00264265	SD1			6223.55	1723.30	62.3925	17.3883	6920187	623460	1200			Biota	VAL-2018-05-14	
00135949	00264266	SD2			6223.51	1723.24	62.3918	17.3873	6920107	623411	1200			Biota	VAL-2018-05-14	
00135950	00264267	SD3			6223.51	1723.34	62.3918	17.389	6920110	623499	1200			Biota	VAL-2018-05-14	
00135952	00264268	H 17			6427.68	2134.22	64.4613	21.5703	7164777	815624	1200			Biota	VAL-2018-05-14	
00135953	00264269	5139 N ÖLANDS NORRA UDDE	5139	5139	5728.59	1703.93	57.4765	17.0655	6372312	623855	1200			Biota	VAL-2018-05-14	
00135954	00264270	R 1-11		R 1-11	6017.93	1833.13	60.2988	18.5522	6689980	696278	1200			Biota	VAL-2018-05-14	
00135955	00264271	R 1-13	R 1-3		6015.80	1834.40	60.2633	18.5733	6686093	697661	1200			Biota	VAL-2018-05-14	
00135956	00264272	R 1-12		R 1-12	6018.11	1831.51	60.3018	18.5252	6690234	694769	1200			Biota	VAL-2018-05-14	
00135957	00264273	R 1-15		R 1-15	6014.65	1837.98	60.2442	18.633	6684141	701077	1200			Biota	VAL-2018-05-14	
00135958	00264274	R 1-14		R 1-14	6016.33	1835.89	60.2722	18.5982	6687151	698980	1200			Biota	VAL-2018-05-14	
00135959	00264275	R 1-16		R 1-16	6019.39	1829.00	60.3232	18.4833	6692484	692334	1200			Biota	VAL-2018-05-14	
00135960	00264276	HBP216	HBP 216		5540.91	1442.66	55.6818	14.711	6170707	481828	1200			Biota	VAL-2018-05-14	
00135961	00264277	R 3-9	R 3-10		6158.90	1725.87	61.9817	17.4312	6874524	627393	1200			Biota	VAL-2018-05-14	
00135962	00264278	R 9-7	R 9-9		6545.94	2342.11	65.7657	23.7018	7321390	897548	1200			Biota	VAL-2018-05-14	
00135963	00264279	R 1-1		R 1-1	6015.79	1840.51	60.2632	18.6752	6686384	703291	1200			Biota	VAL-2018-05-14	
00135964	00264280	R 1-5		R 1-5	6015.64	1838.19	60.2607	18.6365	6685988	701169	1200			Biota	VAL-2018-05-14	
00135965	00264281	6007 S LANDSORT	6007	6007	5834.11	1754.50	58.5685	17.9083	6495670	669143	1200			Biota	VAL-2018-05-14	
00135966	00264282	N LINDÖN	LINDÖN<or>SK 15<or>SK15	N LINDÖN	5847.90	1109.52	58.7983	11.1587	6523963	278094	1200			Biota	VAL-2018-05-14	
00135967	00264283	6008 SO LANDSORT	6008	6008	5832.81	1801.49	58.5468	18.0248	6493559	676024	1200			Biota	VAL-2018-05-14	
00135968	00264284	NB 1		NB 1	6330.49	1947.82	63.5082	19.797	7051156	738579	1200			Biota	VAL-2018-05-14	
00135969	00264285	R 3-6		R 3-6	6159.13	1729.82	61.9855	17.497	6875082	630825	1200			Biota	VAL-2018-05-14	
00135970	00264286	R 3-5		R 3-5	6147.28	1723.38	61.788	17.3897	6852880	626013	1200			Biota	VAL-2018-05-14	
00135971	00264287	R 7-9			6523.75	2153.41	65.3958	21.8902	7270071	819597	1200			Biota	VAL-2018-05-14	
00135972	00264288	R 7-17			6521.96	2152.49	65.366	21.8748	7266684	819250	1200			Biota	VAL-2018-05-14	
00135973	00264289	C10			5829.58	1807.10	58.493	18.1183	6487818	681741	1200			Biota	VAL-2018-05-14	
00135974	00264290	N 3-3		N 3-3	6156.41	1744.40	61.9402	17.74	6870549	643765	1200			Biota	VAL-2018-05-14	
00135975	00264291	N 3-2		N 3-2	6155.76	1740.95	61.9293	17.6825	6869217	640799	1200			Biota	VAL-2018-05-14	
00135976	00264292	N 3-7		N 3-7	6151.53	1734.29	61.8588	17.5715	6861132	635286	1200			Biota	VAL-2018-05-14	
00135977	00264293	N 3-5		N 3-5	6154.32	1735.48	61.9053	17.5913	6866350	636122	1200			Biota	VAL-2018-05-14	
00135978	00264294	N 3-4		N 3-4	6148.60	1736.14	61.81	17.6023	6855760	637125	1200			Biota	VAL-2018-05-14	
00135979	00264295	TORH22	PMK22		5540.01	1603.82	55.6668	16.0637	6169513	566907	1200			Biota	VAL-2018-05-14	
00135980	00264296	R 3-16		R 3-16	6159.14	1723.71	61.9857	17.3952	6874900	625491	1200			Biota	VAL-2018-05-14	
00135981	00264297	R 3-11		R 3-11	6155.63	1721.90	61.9272	17.365	6868328	624148	1200			Biota	VAL-2018-05-14	
00135982	00264298	D15			6253.69	1817.09	62.8948	18.2848	6978133	666930	1200			Biota	VAL-2018-05-14	
00135983	00264299	R 1-2		R 1-2	6013.64	1839.40	60.2273	18.6567	6682341	702490	1200			Biota	VAL-2018-05-14	
00135984	00264300	IVB2	IVB 2		5723.59	1920.72	57.3932	19.3453	6369499	761075	1200			Biota	VAL-2018-05-14	
00135985	00264301	C3S			6231.02	1849.93	62.517	18.8322	6937631	697225	1200			Vatten	VAL-2018-05-14	
00135986	00264302	A999		A999	6501.18	2209.14	65.0197	22.1523	7229716	836468	1200			Biota	VAL-2018-05-14	
00135987	00264303	RA4			6551.38	2226.31	65.8563	22.4385	7324007	838870	1200			Biota	VAL-2018-05-14	
00135988	00264304	C6			6246.00	1850.00	62.7667	18.8333	6965414	695631	1200			Biota	VAL-2018-05-14	
00135989	00264305	SG1			6223.38	1721.64	62.3897	17.3607	6919819	622044	1200			Biota	VAL-2018-05-14	
00135990	00264306	SG2			6223.41	1721.41	62.3902	17.3568	6919867	621843	1200			Biota	VAL-2018-05-14	
00135991	00264307	SG3			6223.42	1721.86	62.3903	17.3643	6919900	622230	1200			Biota	VAL-2018-05-14	
00135992	00264308	OD3			6316.03	1844.49	63.2672	18.7415	7020833	687703	1200			Biota	VAL-2018-05-14	
00135993	00264309	OD2			6316.12	1844.49	63.2687	18.7415	7021000	687693	1200			Biota	VAL-2018-05-14	
00135994	00264310	OD1			6316.20	1844.50	63.27	18.7417	7021149	687693	1200			Biota	VAL-2018-05-14	
00135995	00264311	OG2			6315.94	1843.64	63.2657	18.7273	7020625	687003	1200			Biota	VAL-2018-05-14	
00135996	00264312	OG3			6315.90	1843.98	63.265	18.733	7020567	687291	1200			Biota	VAL-2018-05-14	
00135997	00264313	OG1			6315.97	1843.82	63.2662	18.7303	7020689	687150	1200			Biota	VAL-2018-05-14	
00135998	00264314	KD3			6256.86	1748.67	62.9477	17.8112	6982875	642614	1200			Biota	VAL-2018-05-14	
00135999	00264315	KD2			6256.88	1748.73	62.948	17.8122	6982914	642663	1200			Biota	VAL-2018-05-14	
00136000	00264316	KD1			6256.85	1748.74	62.9475	17.8123	6982859	642674	1200			Biota	VAL-2018-05-14	
00136001	00264317	BJ 2			5922.23	1859.19	59.3705	18.9865	6588092	726480	1200			Biota	VAL-2018-05-14	
00136002	00264318	BJ 3			5925.07	1859.79	59.4178	18.9965	6593391	726732	1200			Biota	VAL-2018-05-14	
00136003	00264319	BJ 4			5926.29	1902.40	59.4382	19.04	6595802	729060	1200			Biota	VAL-2018-05-14	
00136004	00264320	BJ 5			5927.65	1902.25	59.4608	19.0375	6598314	728765	1200			Biota	VAL-2018-05-14	
00136005	00264321	EXTRA BJ A			5924.92	1908.37	59.4153	19.1395	6593610	734855	1200			Vatten	VAL-2018-05-14	
00136006	00200774	BJ 6			5924.17	1911.65	59.4028	19.1942	6592414	738041	1200			Biota	VAL-2018-05-14	
00136007	00264322	EXTRA BJ B			5924.68	1905.59	59.4113	19.0932	6593002	732256	1200			Vatten	VAL-2018-05-14	
00136008	00264323	BJ 7			5923.34	1905.33	59.389	19.0888	6590503	732163	1200			Biota	VAL-2018-05-14	
00136009	00264324	BJ 8			5922.95	1907.49	59.3825	19.1248	6589906	734250	1200			Biota	VAL-2018-05-14	
00136010	00264325	BJ 9			5921.53	1906.16	59.3588	19.1027	6587196	733155	1200			Biota	VAL-2018-05-14	
00136011	00264326	BJ 10			5919.80	1904.58	59.33	19.0763	6583897	731856	1200			Vatten	VAL-2018-05-14	
00136012	00264327	BJ 1			5920.04	1855.32	59.334	18.922	6583815	723058	1200			Biota	VAL-2018-05-14	
00136013	00264328	EXTRA KR A			5843.71	1720.77	58.7285	17.3462	6512199	635835	1200			Vatten	VAL-2018-05-14	
00136014	00264329	KR 1			5843.33	1720.95	58.7222	17.3492	6511500	636033	1200			Vatten	VAL-2018-05-14	
00136015	00264330	KR 4			5844.77	1718.86	58.7462	17.3143	6514101	633924	1200			Vatten	VAL-2018-05-14	
00136016	00264331	KR 5			5845.14	1718.99	58.7523	17.3165	6514792	634026	1200			Vatten	VAL-2018-05-14	
00136017	00264332	EXTRA DR A DV1	EXTRA DR A (DV 1)		5843.90	1722.04	58.7317	17.3673	6512594	637047	1200			Vatten	VAL-2018-05-14	
00136018	00264333	DR 1			5844.36	1723.42	58.7393	17.3903	6513495	638348	1200			Vatten	VAL-2018-05-14	
00136019	00264334	DR 2			5844.26	1722.59	58.7377	17.3765	6513281	637554	1200			Vatten	VAL-2018-05-14	
00136020	00188499	6024B	6024b	6024B	5847.59	1745.78	58.7932	17.763	6520315	659663	1200			Biota	VAL-2018-05-14	
00136021	00264335	STANNA 10			5819.41	1656.18	58.3235	16.9363	6466358	613411	1200			Biota	VAL-2018-05-14	
00136022	00264336	DJUPA RÄNNAN			5757.47	1112.23	57.9578	11.2038	6430326	275420	1200			Vatten	VAL-2018-05-14	
00136023	00264337	N 2A-1		N 2A-1	6127.64	1719.12	61.4607	17.3187	6816297	623568	1200			Biota	VAL-2018-05-14	
00136024	00264338	N 2A-2		N 2A-2	6056.00	1727.07	60.9333	17.4512	6757842	632831	1200			Biota	VAL-2018-05-14	
00136025	00264339	N 2A-3		N 2A-3	6050.74	1726.74	60.8456	17.4457	6748067	632899	1200			Biota	VAL-2018-05-14	
00136026	00264340	N 2A-4		N 2A-4	6104.32	1721.14	61.0719	17.3524	6773079	626923	1200			Biota	VAL-2018-05-14	
00136027	00264341	N 2A-5		N 2A-5	6057.01	1717.37	60.9501	17.2895	6759396	624006	1200			Biota	VAL-2018-05-14	
00136028	00264342	N 2A-6		N 2A-6	6101.96	1720.92	61.0327	17.3487	6768705	626882	1200			Biota	VAL-2018-05-14	
00136029	00264343	RF 2		RF 2	6546.86	2228.84	65.781	22.4807	7315883	841786	1200			Biota	VAL-2018-05-14	
00136030	00196923	KAS 1		KAS 1	6014.62	1840.25	60.2437	18.6708	6684202	703173	1200			Biota		
00136031	00264344	NK 1		NK 1	6343.85	2116.36	63.7308	21.2727	7082221	809385	1200			Biota	VAL-2018-05-14	
00136032	00194996	NK 3		NK 2	6338.87	2114.51	63.6479	21.2419	7072872	808769	1200			Biota	VAL-2018-05-14	
00136033	00264345	NK 5		NK 5	6340.59	2115.06	63.6765	21.2511	7076091	808910	1200			Biota		
00136034	00264346	NK 6		NK 6	6334.03	2054.44	63.5672	20.9073	7062330	793087	1200			Biota		
00136035	00264347	NK 8		NK 8	6340.59	2115.05	63.6764	21.2508	7076083	808898	1200			Biota	VAL-2018-05-14	
00136036	00264348	NK 9		NK 9	6334.05	2054.47	63.5675	20.9079	7062372	793112	1200			Biota	VAL-2018-05-14	
00136037	00264349	NK XD			6342.24	2118.35	63.704	21.3058	7079405	811307	1200			Vatten	VAL-2018-05-14	
00136038	00264350	AH 1		AH 1	6013.20	1858.52	60.22	18.9754	6682546	720175	1200			Biota	VAL-2018-05-14	
00136039	00264351	AH 2		AH 2	6009.64	1859.31	60.1607	18.9885	6675997	721299	1200			Biota	VAL-2018-05-14	
00136040	00264352	AH 3		AH 3	6003.28	1857.51	60.0546	18.9585	6664091	720344	1200			Biota	VAL-2018-05-14	
00136041	00264353	AH 4		AH 4	6001.52	1906.96	60.0254	19.1161	6661380	729310	1200			Biota	VAL-2018-05-14	
00136042	00264354	AH 5		AH 5	5957.95	1913.09	59.9658	19.2181	6655109	735412	1200			Biota	VAL-2018-05-14	
00136043	00264355	AH 6		AH 6	5954.86	1909.79	59.9143	19.1631	6649187	732706	1200			Biota	VAL-2018-05-14	
00136044	00264356	AH 7		AH 7	5957.74	1919.62	59.9623	19.327	6655113	741510	1200			Biota	VAL-2018-05-14	
00136045	00264357	AH 8		AH 8	5954.65	1916.13	59.9109	19.2688	6649186	738634	1200			Biota	VAL-2018-05-14	
00136046	00264358	AH 9		AH 9	5952.36	1919.00	59.8727	19.3166	6645116	741580	1200			Biota	VAL-2018-05-14	
00136047	00264359	AH 10		AH 10	5945.48	1935.35	59.7579	19.5892	6633377	757709	1200			Biota	VAL-2018-05-14	
00136048	00264360	D3			6248.05	1810.86	62.8008	18.181	6967404	662174	1200			Biota	VAL-2018-05-14	
00136049	00264361	D10			6252.64	1813.01	62.8773	18.2168	6976011	663574	1200			Biota	VAL-2018-05-14	
00136050	00264362	D16			6254.20	1817.68	62.9033	18.2947	6979105	667381	1200			Biota	VAL-2018-05-14	
00136051	00264363	D17			6248.00	1813.96	62.8	18.2327	6967443	664811	1200			Biota	VAL-2018-05-14	
00136052	00264364	D23			6253.14	1820.47	62.8857	18.3412	6977260	669844	1200			Biota	VAL-2018-05-14	
00136053	00264365	D4			6248.91	1815.70	62.8152	18.2617	6969206	666203	1200			Biota	VAL-2018-05-14	
00136054	00264366	D7			6250.67	1818.04	62.8445	18.3007	6972572	668022	1200			Biota	VAL-2018-05-14	
00136055	00264367	KNAPPEN			5731.25	1154.46	57.5208	11.9077	6379582	314817	1200			Biota	VAL-2018-05-14	
00136056	00264368	D12			6253.10	1812.51	62.885	18.2085	6976843	663108	1200			Biota	VAL-2018-05-14	
00156741	00264369	PMK5 KÅLLAFJÄRDEN	KF 2<or>KF 3<or>PMK5		5604.25	1545.28	56.0708	15.7547	6214217	546982	1200	12.7		Biota;Vatten		
00156742	00264370	URSVIKSFJÄRDEN	SKELLEFTEÄLVEN URSVIK		6441.64	2110.63	64.694	21.1772	7188711	794260	1200	16		Biota;Vatten	VAL-2018-05-14	GBBS01
00156743	00264371	REFM4S4			5759.14	1643.79	57.9857	16.7298	6428424	602283	1200			Biota;Vatten	VAL-2018-05-14	
00156744	00264372	NK 7		NK 7	6342.23	2118.32	63.7038	21.3053	7079389	811285	1200			Biota;Vatten	VAL-2018-05-14	
00156745	00264373	MB4MS			5705.97	1633.66	57.0995	16.561	6329544	594569	1200			Biota;Vatten	VAL-2018-05-14	
00156746	00264374	V14MS			5744.38	1641.44	57.7397	16.6907	6400983	600652	1200			Biota;Vatten	VAL-2018-05-14	
00156747	00264375	NK 2		NK 2	6338.89	2114.53	63.6482	21.2422	7072903	808780	1200			Biota;Vatten	VAL-2018-05-14	
00156748	00264376	K1 DANMARKSFJÄRDEN	K1<or>K1 BLEK		5610.24	1533.32	56.1707	15.5553	6225213	534482	1200			Biota;Vatten	VAL-2018-05-14	
00156749	00264377	NK 4		NK 4	6341.68	2112.14	63.6947	21.2023	7077874	806311	1200			Biota;Vatten	VAL-2018-05-14	
00156750	00264378	N7 VALJEVIKEN			5602.42	1432.22	56.0403	14.537	6210665	471154	1200			Biota;Vatten	VAL-2018-05-14	
00156751	00264379	ÅNGERMANÄLVEN 3	3		6257.99	1751.79	62.9665	17.8632	6985088	645157	1200	18		Biota;Vatten	VAL-2018-05-14	GBSY44
00156752	00264380	REFM2S2		REFM2S2	5707.60	1635.61	57.1267	16.5935	6332613	596468	1200			Biota;Vatten	VAL-2018-05-14	
00156753	00264381	KORNHALL			5749.10	1152.80	57.8183	11.88	6412757	314686	1200	9		Biota;Vatten	VAL-2018-05-14	KANI11
00156754	00264382	VS2MS			5745.21	1639.48	57.7535	16.658	6402475	598670	1200			Biota;Vatten	VAL-2018-05-14	
00156755	00264383	K10MS			5637.87	1622.70	56.6312	16.3783	6277180	584554	1200			Biota;Vatten	VAL-2018-05-14	
00156756	00264384	K14MS			5639.08	1618.47	56.6513	16.3078	6279340	580187	1200			Biota;Vatten	VAL-2018-05-14	
00156757	00264385	X26 / EXT			6118.65	1709.10	61.3108	17.1517	6799308	615221	1200			Biota;Vatten	VAL-2018-05-14	GBSL26
00156758	00264386	MB3VMS			5703.93	1634.25	57.0655	16.5708	6325773	595252	1200			Biota;Vatten	VAL-2018-05-14	
00156759	00264387	REFM3S3			5748.62	1638.84	57.8103	16.6473	6408785	597880	1200			Biota;Vatten		
00156760	00264388	VA04 YTTRE VALDEMARSVIK	VA04<or>VA04 / YTTR VALDEMARSVIK<or>VA04 YTTR VALDEMARSVIK<or>VALDEMARSVIKEN<or>VALDEMARSVIKEN VA04		5809.24	1641.15	58.154	16.6858	6447096	599214	1200	31	SE644815-155185	Biota;Vatten	VAL-2018-05-14	BPNE02
00156761	00264389	DANAFJORD	DANA<or>DANAFJORD<or>Dana fjord_10<or>Danafjord<or>KA 4<or>KA4<or>Ka 4	KA4	5740.05	1141.20	57.6675	11.6867	6396523	302387	1200	39		Biota;Vatten	VAL-2018-05-14	KANI04
00156762	00264390	M6MS			5700.32	1631.89	57.0053	16.5315	6319022	593018	1200			Biota;Vatten	VAL-2018-05-14	
00156763	00264391	E2MS			5736.21	1635.83	57.6035	16.5972	6385691	595443	1200			Biota;Vatten	VAL-2018-05-14	
00156764	00264392	MBY10MS			5653.41	1634.10	56.8902	16.5683	6306255	595549	1200			Biota;Vatten	VAL-2018-05-14	
00156765	00264393	V8MS			5753.89	1642.12	57.8982	16.702	6418642	600883	1200			Biota;Vatten	VAL-2018-05-14	
00156766	00264394	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 5	G 5		6252.50	1811.78	62.875	18.1963	6975699	662545	1200		SE697608-162167	Biota;Vatten	VAL-2018-05-14	
00156767	00264395	KL8 KRISTIANOPEL	KL8<or>KL8 / KRISTIANOPEL<or>KRISTIANOPEL		5615.20	1602.45	56.2533	16.0408	6234763	564488	1200	2		Biota;Vatten	VAL-2018-05-14	BPWK46
00156768	00264396	ÅNGERMANÄLVEN 17			6254.97	1748.29	62.9162	17.8048	6979354	642446	1200	31		Biota;Vatten	VAL-2018-05-14	GBSY49
00156769	00264397	BF 32	BF 32		5822.74	1658.27	58.3791	16.9711	6472603	615268	1200			Biota;Vatten	VAL-2018-05-14	
00156770	00264398	M8MS			5657.28	1629.18	56.9547	16.4863	6313323	590397	1200			Biota;Vatten	VAL-2018-05-14	
00156771	00264399	V12MS			5747.12	1636.16	57.7853	16.6027	6405939	595293	1200			Biota;Vatten	VAL-2018-05-14	
00156772	00264400	TOR17			5604.20	1545.40	56.07	15.7567	6214129	547106	1200			Biota;Vatten	VAL-2018-05-14	
00156773	00264401	REF O3-V	O3-V		5715.90	1628.80	57.265	16.48	6347855	589263	1200	6		Biota;Vatten	VAL-2018-05-14	BPWK13
00156774	00264402	GB14 BRÅVIK GERHBERG	BRÅVIK GERHBERG<or>GB14<or>GB14 / BRÅVIK GERHBERG		5838.70	1631.66	58.645	16.5277	6501533	588665	1200			Biota;Vatten	VAL-2018-05-14	BPNE35
00156775	00264403	GB16W2			5836.60	1646.20	58.61	16.77	6497983	602831	1200			Biota;Vatten	VAL-2018-05-14	
00156776	00264404	O6MS			5710.27	1628.62	57.1712	16.477	6337407	589308	1200			Biota;Vatten	VAL-2018-05-14	
00156777	00264405	V13MS			5745.91	1638.37	57.7652	16.6395	6403746	597537	1200			Biota;Vatten	VAL-2018-05-14	
00156778	00264406	ÅNGERMANÄLVEN 0			6301.38	1746.94	63.023	17.7823	6991199	640789	1200	2		Biota;Vatten	VAL-2018-05-14	GBSY42
00156779	00264407	MA7			5608.03	1450.24	56.1338	14.8373	6220987	489890	1200			Biota;Vatten	VAL-2018-05-14	
00156780	00264408	PMK6			5605.30	1544.64	56.0883	15.744	6216160	546295	1200			Biota;Vatten	VAL-2018-05-14	
00156781	00264409	S1-VMS	S1VMS		5759.50	1630.70	57.9917	16.5117	6428782	589370	1200	20		Biota;Vatten	VAL-2018-05-14	BPWM09
00156782	00264410	V6-VMS	V6VMS		5735.30	1632.15	57.5883	16.5358	6383919	591817	1200	22		Biota;Vatten	VAL-2018-05-14	BPWM01
00156783	00264411	GALTERÖ	GALTERÖ<or>Halse Askeröfjord_9<or>SKX 1<or>SKX1	SKX1	5806.55	1148.60	58.1092	11.81	6445308	312059	1200	40		Biota;Vatten	VAL-2018-05-14	FIBO10
00156784	00264412	BF 34B	BF 34B		5812.57	1656.27	58.2095	16.9378	6453672	613861	1200			Biota;Vatten	VAL-2018-05-14	
00156785	00264413	MB1-VMS			5703.90	1634.45	57.065	16.5742	6325722	595456	1200	8		Biota;Vatten	VAL-2018-05-14	BPWK11
00156786	00264414	H3 LAHOLMSBUKTEN	H3		5638.47	1246.90	56.6412	12.7817	6279644	363960	1200			Biota;Vatten	VAL-2018-05-14	
00156787	00264415	MBY12MS			5707.57	1648.54	57.1262	16.809	6332883	609513	1200			Biota;Vatten	VAL-2018-05-14	
00156788	00264416	MOSSBY			5524.94	1338.11	55.4157	13.6351	6141903	413598	1200			Biota;Vatten	VAL-2018-05-14	
00156789	00264417	GAVIKSFJÄRDEN-EDSÄTTERFJÄRDEN G 2	G 2		6250.35	1813.29	62.8392	18.2215	6971774	664023	1200		SE697213-162310	Biota;Vatten	VAL-2018-05-14	
00156790	00264418	TOR20			5603.95	1543.29	56.0658	15.7215	6213641	544921	1200			Biota;Vatten	VAL-2018-05-14	
00156791	00264419	KAARV2			5608.94	1536.70	56.149	15.6117	6222832	538001	1200			Biota;Vatten	VAL-2018-05-14	
00156792	00264420	L19			5601.69	1434.96	56.0282	14.5827	6209293	473991	1200			Biota;Vatten	VAL-2018-05-14	
00156793	00264421	R 3-4			6157.31	1720.54	61.9552	17.3423	6871402	622846	1200			Biota;Vatten	VAL-2018-05-14	
00156794	00264422	B6MS			5654.97	1642.59	56.9162	16.7098	6309356	604096	1200			Biota;Vatten	VAL-2018-05-14	
